位階排名,牌型,牌面,花色變體數,位置起(1-based),位置訖,千萬位percentile,位階名次%
454,亂,QJ1096亂,1020,462061,463080,1777868.84,6.0842
455,亂,QJ1097亂,1020,463081,464100,1781793.49,6.0976
456,亂,K5432亂,1020,464101,465120,1785718.13,6.111
457,亂,K6432亂,1020,465121,466140,1789642.78,6.1244
458,亂,K6532亂,1020,466141,467160,1793567.43,6.1378
459,亂,K6542亂,1020,467161,468180,1797492.07,6.1512
460,亂,K6543亂,1020,468181,469200,1801416.72,6.1646
461,亂,K7432亂,1020,469201,470220,1805341.37,6.178
462,亂,K7532亂,1020,470221,471240,1809266.01,6.1914
463,亂,K7542亂,1020,471241,472260,1813190.66,6.2048
464,亂,K7543亂,1020,472261,473280,1817115.31,6.2182
465,亂,K7632亂,1020,473281,474300,1821039.95,6.2316
466,亂,K7642亂,1020,474301,475320,1824964.6,6.245
467,亂,K7643亂,1020,475321,476340,1828889.25,6.2584
468,亂,K7652亂,1020,476341,477360,1832813.89,6.2718
469,亂,K7653亂,1020,477361,478380,1836738.54,6.2852
470,亂,K7654亂,1020,478381,479400,1840663.19,6.2986
471,亂,K8432亂,1020,479401,480420,1844587.84,6.312
472,亂,K8532亂,1020,480421,481440,1848512.48,6.3254
473,亂,K8542亂,1020,481441,482460,1852437.13,6.3388
474,亂,K8543亂,1020,482461,483480,1856361.78,6.3522
475,亂,K8632亂,1020,483481,484500,1860286.42,6.3656
476,亂,K8642亂,1020,484501,485520,1864211.07,6.379
477,亂,K8643亂,1020,485521,486540,1868135.72,6.3924
478,亂,K8652亂,1020,486541,487560,1872060.36,6.4058
479,亂,K8653亂,1020,487561,488580,1875985.01,6.4192
480,亂,K8654亂,1020,488581,489600,1879909.66,6.4326
481,亂,K8732亂,1020,489601,490620,1883834.3,6.446
482,亂,K8742亂,1020,490621,491640,1887758.95,6.4594
483,亂,K8743亂,1020,491641,492660,1891683.6,6.4728
484,亂,K8752亂,1020,492661,493680,1895608.24,6.4862
485,亂,K8753亂,1020,493681,494700,1899532.89,6.4996
486,亂,K8754亂,1020,494701,495720,1903457.54,6.513
487,亂,K8762亂,1020,495721,496740,1907382.18,6.5264
488,亂,K8763亂,1020,496741,497760,1911306.83,6.5398
489,亂,K8764亂,1020,497761,498780,1915231.48,6.5532
490,亂,K8765亂,1020,498781,499800,1919156.12,6.5666
491,亂,K9432亂,1020,499801,500820,1923080.77,6.58
492,亂,K9532亂,1020,500821,501840,1927005.42,6.5934
493,亂,K9542亂,1020,501841,502860,1930930.06,6.6068
494,亂,K9543亂,1020,502861,503880,1934854.71,6.6202
495,亂,K9632亂,1020,503881,504900,1938779.36,6.6336
496,亂,K9642亂,1020,504901,505920,1942704.0,6.647
497,亂,K9643亂,1020,505921,506940,1946628.65,6.6604
498,亂,K9652亂,1020,506941,507960,1950553.3,6.6738
499,亂,K9653亂,1020,507961,508980,1954477.95,6.6872
500,亂,K9654亂,1020,508981,510000,1958402.59,6.7006
501,亂,K9732亂,1020,510001,511020,1962327.24,6.714
502,亂,K9742亂,1020,511021,512040,1966251.89,6.7274
503,亂,K9743亂,1020,512041,513060,1970176.53,6.7408
504,亂,K9752亂,1020,513061,514080,1974101.18,6.7542
505,亂,K9753亂,1020,514081,515100,1978025.83,6.7676
506,亂,K9754亂,1020,515101,516120,1981950.47,6.781
507,亂,K9762亂,1020,516121,517140,1985875.12,6.7944
508,亂,K9763亂,1020,517141,518160,1989799.77,6.8078
509,亂,K9764亂,1020,518161,519180,1993724.41,6.8212
510,亂,K9765亂,1020,519181,520200,1997649.06,6.8346
511,亂,K9832亂,1020,520201,521220,2001573.71,6.848
512,亂,K9842亂,1020,521221,522240,2005498.35,6.8614
513,亂,K9843亂,1020,522241,523260,2009423.0,6.8748
514,亂,K9852亂,1020,523261,524280,2013347.65,6.8882
515,亂,K9853亂,1020,524281,525300,2017272.29,6.9016
516,亂,K9854亂,1020,525301,526320,2021196.94,6.915
517,亂,K9862亂,1020,526321,527340,2025121.59,6.9284
518,亂,K9863亂,1020,527341,528360,2029046.23,6.9418
519,亂,K9864亂,1020,528361,529380,2032970.88,6.9552
520,亂,K9865亂,1020,529381,530400,2036895.53,6.9686
521,亂,K9872亂,1020,530401,531420,2040820.17,6.982
522,亂,K9873亂,1020,531421,532440,2044744.82,6.9954
523,亂,K9874亂,1020,532441,533460,2048669.47,7.0088
524,亂,K9875亂,1020,533461,534480,2052594.11,7.0222
525,亂,K9876亂,1020,534481,535500,2056518.76,7.0356
526,亂,K10432亂,1020,535501,536520,2060443.41,7.049
527,亂,K10532亂,1020,536521,537540,2064368.05,7.0624
528,亂,K10542亂,1020,537541,538560,2068292.7,7.0759
529,亂,K10543亂,1020,538561,539580,2072217.35,7.0893
530,亂,K10632亂,1020,539581,540600,2076142.0,7.1027
531,亂,K10642亂,1020,540601,541620,2080066.64,7.1161
532,亂,K10643亂,1020,541621,542640,2083991.29,7.1295
533,亂,K10652亂,1020,542641,543660,2087915.94,7.1429
534,亂,K10653亂,1020,543661,544680,2091840.58,7.1563
535,亂,K10654亂,1020,544681,545700,2095765.23,7.1697
536,亂,K10732亂,1020,545701,546720,2099689.88,7.1831
537,亂,K10742亂,1020,546721,547740,2103614.52,7.1965
538,亂,K10743亂,1020,547741,548760,2107539.17,7.2099
539,亂,K10752亂,1020,548761,549780,2111463.82,7.2233
540,亂,K10753亂,1020,549781,550800,2115388.46,7.2367
541,亂,K10754亂,1020,550801,551820,2119313.11,7.2501
542,亂,K10762亂,1020,551821,552840,2123237.76,7.2635
543,亂,K10763亂,1020,552841,553860,2127162.4,7.2769
544,亂,K10764亂,1020,553861,554880,2131087.05,7.2903
545,亂,K10765亂,1020,554881,555900,2135011.7,7.3037
546,亂,K10832亂,1020,555901,556920,2138936.34,7.3171
547,亂,K10842亂,1020,556921,557940,2142860.99,7.3305
548,亂,K10843亂,1020,557941,558960,2146785.64,7.3439
549,亂,K10852亂,1020,558961,559980,2150710.28,7.3573
550,亂,K10853亂,1020,559981,561000,2154634.93,7.3707
551,亂,K10854亂,1020,561001,562020,2158559.58,7.3841
552,亂,K10862亂,1020,562021,563040,2162484.22,7.3975
553,亂,K10863亂,1020,563041,564060,2166408.87,7.4109
554,亂,K10864亂,1020,564061,565080,2170333.52,7.4243
555,亂,K10865亂,1020,565081,566100,2174258.16,7.4377
556,亂,K10872亂,1020,566101,567120,2178182.81,7.4511
557,亂,K10873亂,1020,567121,568140,2182107.46,7.4645
558,亂,K10874亂,1020,568141,569160,2186032.11,7.4779
559,亂,K10875亂,1020,569161,570180,2189956.75,7.4913
560,亂,K10876亂,1020,570181,571200,2193881.4,7.5047
561,亂,K10932亂,1020,571201,572220,2197806.05,7.5181
562,亂,K10942亂,1020,572221,573240,2201730.69,7.5315
563,亂,K10943亂,1020,573241,574260,2205655.34,7.5449
564,亂,K10952亂,1020,574261,575280,2209579.99,7.5583
565,亂,K10953亂,1020,575281,576300,2213504.63,7.5717
566,亂,K10954亂,1020,576301,577320,2217429.28,7.5851
567,亂,K10962亂,1020,577321,578340,2221353.93,7.5985
568,亂,K10963亂,1020,578341,579360,2225278.57,7.6119
569,亂,K10964亂,1020,579361,580380,2229203.22,7.6253
570,亂,K10965亂,1020,580381,581400,2233127.87,7.6387
571,亂,K10972亂,1020,581401,582420,2237052.51,7.6521
572,亂,K10973亂,1020,582421,583440,2240977.16,7.6655
573,亂,K10974亂,1020,583441,584460,2244901.81,7.6789
574,亂,K10975亂,1020,584461,585480,2248826.45,7.6923
575,亂,K10976亂,1020,585481,586500,2252751.1,7.7057
576,亂,K10982亂,1020,586501,587520,2256675.75,7.7191
577,亂,K10983亂,1020,587521,588540,2260600.39,7.7325
578,亂,K10984亂,1020,588541,589560,2264525.04,7.7459
579,亂,K10985亂,1020,589561,590580,2268449.69,7.7593
580,亂,K10986亂,1020,590581,591600,2272374.33,7.7727
581,亂,K10987亂,1020,591601,592620,2276298.98,7.7861
582,亂,KJ432亂,1020,592621,593640,2280223.63,7.7995
583,亂,KJ532亂,1020,593641,594660,2284148.27,7.8129
584,亂,KJ542亂,1020,594661,595680,2288072.92,7.8263
585,亂,KJ543亂,1020,595681,596700,2291997.57,7.8397
586,亂,KJ632亂,1020,596701,597720,2295922.22,7.8531
587,亂,KJ642亂,1020,597721,598740,2299846.86,7.8665
588,亂,KJ643亂,1020,598741,599760,2303771.51,7.8799
589,亂,KJ652亂,1020,599761,600780,2307696.16,7.8933
590,亂,KJ653亂,1020,600781,601800,2311620.8,7.9067
591,亂,KJ654亂,1020,601801,602820,2315545.45,7.9201
592,亂,KJ732亂,1020,602821,603840,2319470.1,7.9335
593,亂,KJ742亂,1020,603841,604860,2323394.74,7.9469
594,亂,KJ743亂,1020,604861,605880,2327319.39,7.9603
595,亂,KJ752亂,1020,605881,606900,2331244.04,7.9737
596,亂,KJ753亂,1020,606901,607920,2335168.68,7.9871
597,亂,KJ754亂,1020,607921,608940,2339093.33,8.0005
598,亂,KJ762亂,1020,608941,609960,2343017.98,8.0139
599,亂,KJ763亂,1020,609961,610980,2346942.62,8.0273
600,亂,KJ764亂,1020,610981,612000,2350867.27,8.0407
601,亂,KJ765亂,1020,612001,613020,2354791.92,8.0541
602,亂,KJ832亂,1020,613021,614040,2358716.56,8.0675
603,亂,KJ842亂,1020,614041,615060,2362641.21,8.0809
604,亂,KJ843亂,1020,615061,616080,2366565.86,8.0943
605,亂,KJ852亂,1020,616081,617100,2370490.5,8.1077
606,亂,KJ853亂,1020,617101,618120,2374415.15,8.1211
607,亂,KJ854亂,1020,618121,619140,2378339.8,8.1345
608,亂,KJ862亂,1020,619141,620160,2382264.44,8.1479
609,亂,KJ863亂,1020,620161,621180,2386189.09,8.1614
610,亂,KJ864亂,1020,621181,622200,2390113.74,8.1748
611,亂,KJ865亂,1020,622201,623220,2394038.38,8.1882
612,亂,KJ872亂,1020,623221,624240,2397963.03,8.2016
613,亂,KJ873亂,1020,624241,625260,2401887.68,8.215
614,亂,KJ874亂,1020,625261,626280,2405812.32,8.2284
615,亂,KJ875亂,1020,626281,627300,2409736.97,8.2418
616,亂,KJ876亂,1020,627301,628320,2413661.62,8.2552
617,亂,KJ932亂,1020,628321,629340,2417586.27,8.2686
618,亂,KJ942亂,1020,629341,630360,2421510.91,8.282
619,亂,KJ943亂,1020,630361,631380,2425435.56,8.2954
620,亂,KJ952亂,1020,631381,632400,2429360.21,8.3088
621,亂,KJ953亂,1020,632401,633420,2433284.85,8.3222
622,亂,KJ954亂,1020,633421,634440,2437209.5,8.3356
623,亂,KJ962亂,1020,634441,635460,2441134.15,8.349
624,亂,KJ963亂,1020,635461,636480,2445058.79,8.3624
625,亂,KJ964亂,1020,636481,637500,2448983.44,8.3758
626,亂,KJ965亂,1020,637501,638520,2452908.09,8.3892
627,亂,KJ972亂,1020,638521,639540,2456832.73,8.4026
628,亂,KJ973亂,1020,639541,640560,2460757.38,8.416
629,亂,KJ974亂,1020,640561,641580,2464682.03,8.4294
630,亂,KJ975亂,1020,641581,642600,2468606.67,8.4428
631,亂,KJ976亂,1020,642601,643620,2472531.32,8.4562
632,亂,KJ982亂,1020,643621,644640,2476455.97,8.4696
633,亂,KJ983亂,1020,644641,645660,2480380.61,8.483
634,亂,KJ984亂,1020,645661,646680,2484305.26,8.4964
635,亂,KJ985亂,1020,646681,647700,2488229.91,8.5098
636,亂,KJ986亂,1020,647701,648720,2492154.55,8.5232
637,亂,KJ987亂,1020,648721,649740,2496079.2,8.5366
638,亂,KJ1032亂,1020,649741,650760,2500003.85,8.55
639,亂,KJ1042亂,1020,650761,651780,2503928.49,8.5634
640,亂,KJ1043亂,1020,651781,652800,2507853.14,8.5768
641,亂,KJ1052亂,1020,652801,653820,2511777.79,8.5902
642,亂,KJ1053亂,1020,653821,654840,2515702.43,8.6036
643,亂,KJ1054亂,1020,654841,655860,2519627.08,8.617
644,亂,KJ1062亂,1020,655861,656880,2523551.73,8.6304
645,亂,KJ1063亂,1020,656881,657900,2527476.38,8.6438
646,亂,KJ1064亂,1020,657901,658920,2531401.02,8.6572
647,亂,KJ1065亂,1020,658921,659940,2535325.67,8.6706
648,亂,KJ1072亂,1020,659941,660960,2539250.32,8.684
649,亂,KJ1073亂,1020,660961,661980,2543174.96,8.6974
650,亂,KJ1074亂,1020,661981,663000,2547099.61,8.7108
651,亂,KJ1075亂,1020,663001,664020,2551024.26,8.7242
652,亂,KJ1076亂,1020,664021,665040,2554948.9,8.7376
653,亂,KJ1082亂,1020,665041,666060,2558873.55,8.751
654,亂,KJ1083亂,1020,666061,667080,2562798.2,8.7644
655,亂,KJ1084亂,1020,667081,668100,2566722.84,8.7778
656,亂,KJ1085亂,1020,668101,669120,2570647.49,8.7912
657,亂,KJ1086亂,1020,669121,670140,2574572.14,8.8046
658,亂,KJ1087亂,1020,670141,671160,2578496.78,8.818
659,亂,KJ1092亂,1020,671161,672180,2582421.43,8.8314
660,亂,KJ1093亂,1020,672181,673200,2586346.08,8.8448
661,亂,KJ1094亂,1020,673201,674220,2590270.72,8.8582
662,亂,KJ1095亂,1020,674221,675240,2594195.37,8.8716
663,亂,KJ1096亂,1020,675241,676260,2598120.02,8.885
664,亂,KJ1097亂,1020,676261,677280,2602044.66,8.8984
665,亂,KJ1098亂,1020,677281,678300,2605969.31,8.9118
666,亂,KQ432亂,1020,678301,679320,2609893.96,8.9252
667,亂,KQ532亂,1020,679321,680340,2613818.6,8.9386
668,亂,KQ542亂,1020,680341,681360,2617743.25,8.952
669,亂,KQ543亂,1020,681361,682380,2621667.9,8.9654
670,亂,KQ632亂,1020,682381,683400,2625592.54,8.9788
671,亂,KQ642亂,1020,683401,684420,2629517.19,8.9922
672,亂,KQ643亂,1020,684421,685440,2633441.84,9.0056
673,亂,KQ652亂,1020,685441,686460,2637366.49,9.019
674,亂,KQ653亂,1020,686461,687480,2641291.13,9.0324
675,亂,KQ654亂,1020,687481,688500,2645215.78,9.0458
676,亂,KQ732亂,1020,688501,689520,2649140.43,9.0592
677,亂,KQ742亂,1020,689521,690540,2653065.07,9.0726
678,亂,KQ743亂,1020,690541,691560,2656989.72,9.086
679,亂,KQ752亂,1020,691561,692580,2660914.37,9.0994
680,亂,KQ753亂,1020,692581,693600,2664839.01,9.1128
681,亂,KQ754亂,1020,693601,694620,2668763.66,9.1262
682,亂,KQ762亂,1020,694621,695640,2672688.31,9.1396
683,亂,KQ763亂,1020,695641,696660,2676612.95,9.153
684,亂,KQ764亂,1020,696661,697680,2680537.6,9.1664
685,亂,KQ765亂,1020,697681,698700,2684462.25,9.1798
686,亂,KQ832亂,1020,698701,699720,2688386.89,9.1932
687,亂,KQ842亂,1020,699721,700740,2692311.54,9.2066
688,亂,KQ843亂,1020,700741,701760,2696236.19,9.22
689,亂,KQ852亂,1020,701761,702780,2700160.83,9.2334
690,亂,KQ853亂,1020,702781,703800,2704085.48,9.2469
691,亂,KQ854亂,1020,703801,704820,2708010.13,9.2603
692,亂,KQ862亂,1020,704821,705840,2711934.77,9.2737
693,亂,KQ863亂,1020,705841,706860,2715859.42,9.2871
694,亂,KQ864亂,1020,706861,707880,2719784.07,9.3005
695,亂,KQ865亂,1020,707881,708900,2723708.71,9.3139
696,亂,KQ872亂,1020,708901,709920,2727633.36,9.3273
697,亂,KQ873亂,1020,709921,710940,2731558.01,9.3407
698,亂,KQ874亂,1020,710941,711960,2735482.65,9.3541
699,亂,KQ875亂,1020,711961,712980,2739407.3,9.3675
700,亂,KQ876亂,1020,712981,714000,2743331.95,9.3809
701,亂,KQ932亂,1020,714001,715020,2747256.59,9.3943
702,亂,KQ942亂,1020,715021,716040,2751181.24,9.4077
703,亂,KQ943亂,1020,716041,717060,2755105.89,9.4211
704,亂,KQ952亂,1020,717061,718080,2759030.54,9.4345
705,亂,KQ953亂,1020,718081,719100,2762955.18,9.4479
706,亂,KQ954亂,1020,719101,720120,2766879.83,9.4613
707,亂,KQ962亂,1020,720121,721140,2770804.48,9.4747
708,亂,KQ963亂,1020,721141,722160,2774729.12,9.4881
709,亂,KQ964亂,1020,722161,723180,2778653.77,9.5015
710,亂,KQ965亂,1020,723181,724200,2782578.42,9.5149
711,亂,KQ972亂,1020,724201,725220,2786503.06,9.5283
712,亂,KQ973亂,1020,725221,726240,2790427.71,9.5417
713,亂,KQ974亂,1020,726241,727260,2794352.36,9.5551
714,亂,KQ975亂,1020,727261,728280,2798277.0,9.5685
715,亂,KQ976亂,1020,728281,729300,2802201.65,9.5819
716,亂,KQ982亂,1020,729301,730320,2806126.3,9.5953
717,亂,KQ983亂,1020,730321,731340,2810050.94,9.6087
718,亂,KQ984亂,1020,731341,732360,2813975.59,9.6221
719,亂,KQ985亂,1020,732361,733380,2817900.24,9.6355
720,亂,KQ986亂,1020,733381,734400,2821824.88,9.6489
721,亂,KQ987亂,1020,734401,735420,2825749.53,9.6623
722,亂,KQ1032亂,1020,735421,736440,2829674.18,9.6757
723,亂,KQ1042亂,1020,736441,737460,2833598.82,9.6891
724,亂,KQ1043亂,1020,737461,738480,2837523.47,9.7025
725,亂,KQ1052亂,1020,738481,739500,2841448.12,9.7159
726,亂,KQ1053亂,1020,739501,740520,2845372.76,9.7293
727,亂,KQ1054亂,1020,740521,741540,2849297.41,9.7427
728,亂,KQ1062亂,1020,741541,742560,2853222.06,9.7561
729,亂,KQ1063亂,1020,742561,743580,2857146.7,9.7695
730,亂,KQ1064亂,1020,743581,744600,2861071.35,9.7829
731,亂,KQ1065亂,1020,744601,745620,2864996.0,9.7963
732,亂,KQ1072亂,1020,745621,746640,2868920.65,9.8097
733,亂,KQ1073亂,1020,746641,747660,2872845.29,9.8231
734,亂,KQ1074亂,1020,747661,748680,2876769.94,9.8365
735,亂,KQ1075亂,1020,748681,749700,2880694.59,9.8499
736,亂,KQ1076亂,1020,749701,750720,2884619.23,9.8633
737,亂,KQ1082亂,1020,750721,751740,2888543.88,9.8767
738,亂,KQ1083亂,1020,751741,752760,2892468.53,9.8901
739,亂,KQ1084亂,1020,752761,753780,2896393.17,9.9035
740,亂,KQ1085亂,1020,753781,754800,2900317.82,9.9169
741,亂,KQ1086亂,1020,754801,755820,2904242.47,9.9303
742,亂,KQ1087亂,1020,755821,756840,2908167.11,9.9437
743,亂,KQ1092亂,1020,756841,757860,2912091.76,9.9571
744,亂,KQ1093亂,1020,757861,758880,2916016.41,9.9705
745,亂,KQ1094亂,1020,758881,759900,2919941.05,9.9839
746,亂,KQ1095亂,1020,759901,760920,2923865.7,9.9973
747,亂,KQ1096亂,1020,760921,761940,2927790.35,10.0107
748,亂,KQ1097亂,1020,761941,762960,2931714.99,10.0241
749,亂,KQ1098亂,1020,762961,763980,2935639.64,10.0375
750,亂,KQJ32亂,1020,763981,765000,2939564.29,10.0509
751,亂,KQJ42亂,1020,765001,766020,2943488.93,10.0643
752,亂,KQJ43亂,1020,766021,767040,2947413.58,10.0777
753,亂,KQJ52亂,1020,767041,768060,2951338.23,10.0911
754,亂,KQJ53亂,1020,768061,769080,2955262.87,10.1045
755,亂,KQJ54亂,1020,769081,770100,2959187.52,10.1179
756,亂,KQJ62亂,1020,770101,771120,2963112.17,10.1313
757,亂,KQJ63亂,1020,771121,772140,2967036.81,10.1447
758,亂,KQJ64亂,1020,772141,773160,2970961.46,10.1581
759,亂,KQJ65亂,1020,773161,774180,2974886.11,10.1715
760,亂,KQJ72亂,1020,774181,775200,2978810.76,10.1849
761,亂,KQJ73亂,1020,775201,776220,2982735.4,10.1983
762,亂,KQJ74亂,1020,776221,777240,2986660.05,10.2117
763,亂,KQJ75亂,1020,777241,778260,2990584.7,10.2251
764,亂,KQJ76亂,1020,778261,779280,2994509.34,10.2385
765,亂,KQJ82亂,1020,779281,780300,2998433.99,10.2519
766,亂,KQJ83亂,1020,780301,781320,3002358.64,10.2653
767,亂,KQJ84亂,1020,781321,782340,3006283.28,10.2787
768,亂,KQJ85亂,1020,782341,783360,3010207.93,10.2921
769,亂,KQJ86亂,1020,783361,784380,3014132.58,10.3055
770,亂,KQJ87亂,1020,784381,785400,3018057.22,10.3189
771,亂,KQJ92亂,1020,785401,786420,3021981.87,10.3324
772,亂,KQJ93亂,1020,786421,787440,3025906.52,10.3458
773,亂,KQJ94亂,1020,787441,788460,3029831.16,10.3592
774,亂,KQJ95亂,1020,788461,789480,3033755.81,10.3726
775,亂,KQJ96亂,1020,789481,790500,3037680.46,10.386
776,亂,KQJ97亂,1020,790501,791520,3041605.1,10.3994
777,亂,KQJ98亂,1020,791521,792540,3045529.75,10.4128
778,亂,KQJ102亂,1020,792541,793560,3049454.4,10.4262
779,亂,KQJ103亂,1020,793561,794580,3053379.04,10.4396
780,亂,KQJ104亂,1020,794581,795600,3057303.69,10.453
781,亂,KQJ105亂,1020,795601,796620,3061228.34,10.4664
782,亂,KQJ106亂,1020,796621,797640,3065152.98,10.4798
783,亂,KQJ107亂,1020,797641,798660,3069077.63,10.4932
784,亂,KQJ108亂,1020,798661,799680,3073002.28,10.5066
785,亂,A6432亂,1020,799681,800700,3076926.92,10.52
786,亂,A6532亂,1020,800701,801720,3080851.57,10.5334
787,亂,A6542亂,1020,801721,802740,3084776.22,10.5468
788,亂,A6543亂,1020,802741,803760,3088700.86,10.5602
789,亂,A7432亂,1020,803761,804780,3092625.51,10.5736
790,亂,A7532亂,1020,804781,805800,3096550.16,10.587
791,亂,A7542亂,1020,805801,806820,3100474.81,10.6004
792,亂,A7543亂,1020,806821,807840,3104399.45,10.6138
793,亂,A7632亂,1020,807841,808860,3108324.1,10.6272
794,亂,A7642亂,1020,808861,809880,3112248.75,10.6406
795,亂,A7643亂,1020,809881,810900,3116173.39,10.654
796,亂,A7652亂,1020,810901,811920,3120098.04,10.6674
797,亂,A7653亂,1020,811921,812940,3124022.69,10.6808
798,亂,A7654亂,1020,812941,813960,3127947.33,10.6942
799,亂,A8432亂,1020,813961,814980,3131871.98,10.7076
800,亂,A8532亂,1020,814981,816000,3135796.63,10.721
801,亂,A8542亂,1020,816001,817020,3139721.27,10.7344
802,亂,A8543亂,1020,817021,818040,3143645.92,10.7478
803,亂,A8632亂,1020,818041,819060,3147570.57,10.7612
804,亂,A8642亂,1020,819061,820080,3151495.21,10.7746
805,亂,A8643亂,1020,820081,821100,3155419.86,10.788
806,亂,A8652亂,1020,821101,822120,3159344.51,10.8014
807,亂,A8653亂,1020,822121,823140,3163269.15,10.8148
808,亂,A8654亂,1020,823141,824160,3167193.8,10.8282
809,亂,A8732亂,1020,824161,825180,3171118.45,10.8416
810,亂,A8742亂,1020,825181,826200,3175043.09,10.855
811,亂,A8743亂,1020,826201,827220,3178967.74,10.8684
812,亂,A8752亂,1020,827221,828240,3182892.39,10.8818
813,亂,A8753亂,1020,828241,829260,3186817.03,10.8952
814,亂,A8754亂,1020,829261,830280,3190741.68,10.9086
815,亂,A8762亂,1020,830281,831300,3194666.33,10.922
816,亂,A8763亂,1020,831301,832320,3198590.97,10.9354
817,亂,A8764亂,1020,832321,833340,3202515.62,10.9488
818,亂,A8765亂,1020,833341,834360,3206440.27,10.9622
819,亂,A9432亂,1020,834361,835380,3210364.92,10.9756
820,亂,A9532亂,1020,835381,836400,3214289.56,10.989
821,亂,A9542亂,1020,836401,837420,3218214.21,11.0024
822,亂,A9543亂,1020,837421,838440,3222138.86,11.0158
823,亂,A9632亂,1020,838441,839460,3226063.5,11.0292
824,亂,A9642亂,1020,839461,840480,3229988.15,11.0426
