位階排名,牌型,牌面,花色變體數,位置起(1-based),位置訖,千萬位percentile,位階名次%
2913,三條,333+75,64,888609,888672,9270829.42,54.9105
2914,三條,333+76,64,888673,888736,9271497.13,54.9293
2915,三條,333+82,64,888737,888800,9272164.84,54.9482
2916,三條,333+84,64,888801,888864,9272832.55,54.967
2917,三條,333+85,64,888865,888928,9273500.26,54.9859
2918,三條,333+86,64,888929,888992,9274167.97,55.0047
2919,三條,333+87,64,888993,889056,9274835.68,55.0236
2920,三條,333+92,64,889057,889120,9275503.39,55.0424
2921,三條,333+94,64,889121,889184,9276171.1,55.0613
2922,三條,333+95,64,889185,889248,9276838.81,55.0801
2923,三條,333+96,64,889249,889312,9277506.52,55.099
2924,三條,333+97,64,889313,889376,9278174.23,55.1178
2925,三條,333+98,64,889377,889440,9278841.94,55.1367
2926,三條,333+102,64,889441,889504,9279509.65,55.1555
2927,三條,333+104,64,889505,889568,9280177.36,55.1744
2928,三條,333+105,64,889569,889632,9280845.07,55.1932
2929,三條,333+106,64,889633,889696,9281512.78,55.2121
2930,三條,333+107,64,889697,889760,9282180.49,55.2309
2931,三條,333+108,64,889761,889824,9282848.2,55.2498
2932,三條,333+109,64,889825,889888,9283515.91,55.2686
2933,三條,333+J2,64,889889,889952,9284183.62,55.2875
2934,三條,333+J4,64,889953,890016,9284851.33,55.3063
2935,三條,333+J5,64,890017,890080,9285519.04,55.3252
2936,三條,333+J6,64,890081,890144,9286186.75,55.344
2937,三條,333+J7,64,890145,890208,9286854.46,55.3629
2938,三條,333+J8,64,890209,890272,9287522.17,55.3817
2939,三條,333+J9,64,890273,890336,9288189.88,55.4006
2940,三條,333+J10,64,890337,890400,9288857.59,55.4194
2941,三條,333+Q2,64,890401,890464,9289525.3,55.4383
2942,三條,333+Q4,64,890465,890528,9290193.01,55.4571
2943,三條,333+Q5,64,890529,890592,9290860.72,55.476
2944,三條,333+Q6,64,890593,890656,9291528.43,55.4948
2945,三條,333+Q7,64,890657,890720,9292196.14,55.5137
2946,三條,333+Q8,64,890721,890784,9292863.85,55.5325
2947,三條,333+Q9,64,890785,890848,9293531.56,55.5514
2948,三條,333+Q10,64,890849,890912,9294199.27,55.5702
2949,三條,333+QJ,64,890913,890976,9294866.98,55.5891
2950,三條,333+K2,64,890977,891040,9295534.69,55.6079
2951,三條,333+K4,64,891041,891104,9296202.4,55.6268
2952,三條,333+K5,64,891105,891168,9296870.11,55.6456
2953,三條,333+K6,64,891169,891232,9297537.82,55.6645
2954,三條,333+K7,64,891233,891296,9298205.53,55.6833
2955,三條,333+K8,64,891297,891360,9298873.24,55.7022
2956,三條,333+K9,64,891361,891424,9299540.95,55.721
2957,三條,333+K10,64,891425,891488,9300208.66,55.7399
2958,三條,333+KJ,64,891489,891552,9300876.37,55.7587
2959,三條,333+KQ,64,891553,891616,9301544.08,55.7776
2960,三條,333+A2,64,891617,891680,9302211.79,55.7964
2961,三條,333+A4,64,891681,891744,9302879.5,55.8153
2962,三條,333+A5,64,891745,891808,9303547.21,55.8341
2963,三條,333+A6,64,891809,891872,9304214.92,55.853
2964,三條,333+A7,64,891873,891936,9304882.63,55.8718
2965,三條,333+A8,64,891937,892000,9305550.34,55.8907
2966,三條,333+A9,64,892001,892064,9306218.05,55.9095
2967,三條,333+A10,64,892065,892128,9306885.76,55.9284
2968,三條,333+AJ,64,892129,892192,9307553.47,55.9472
2969,三條,333+AQ,64,892193,892256,9308221.18,55.9661
2970,三條,333+AK,64,892257,892320,9308888.89,55.9849
2971,三條,444+32,64,892321,892384,9309556.6,56.0038
2972,三條,444+52,64,892385,892448,9310224.31,56.0226
2973,三條,444+53,64,892449,892512,9310892.02,56.0415
2974,三條,444+62,64,892513,892576,9311559.73,56.0603
2975,三條,444+63,64,892577,892640,9312227.44,56.0792
2976,三條,444+65,64,892641,892704,9312895.15,56.098
2977,三條,444+72,64,892705,892768,9313562.86,56.1169
2978,三條,444+73,64,892769,892832,9314230.57,56.1357
2979,三條,444+75,64,892833,892896,9314898.28,56.1546
2980,三條,444+76,64,892897,892960,9315565.99,56.1734
2981,三條,444+82,64,892961,893024,9316233.7,56.1923
2982,三條,444+83,64,893025,893088,9316901.41,56.2111
2983,三條,444+85,64,893089,893152,9317569.12,56.23
2984,三條,444+86,64,893153,893216,9318236.83,56.2488
2985,三條,444+87,64,893217,893280,9318904.54,56.2677
2986,三條,444+92,64,893281,893344,9319572.25,56.2865
2987,三條,444+93,64,893345,893408,9320239.96,56.3054
2988,三條,444+95,64,893409,893472,9320907.67,56.3242
2989,三條,444+96,64,893473,893536,9321575.38,56.3431
2990,三條,444+97,64,893537,893600,9322243.09,56.3619
2991,三條,444+98,64,893601,893664,9322910.8,56.3808
2992,三條,444+102,64,893665,893728,9323578.51,56.3996
2993,三條,444+103,64,893729,893792,9324246.22,56.4185
2994,三條,444+105,64,893793,893856,9324913.93,56.4373
2995,三條,444+106,64,893857,893920,9325581.64,56.4562
2996,三條,444+107,64,893921,893984,9326249.35,56.475
2997,三條,444+108,64,893985,894048,9326917.06,56.4939
2998,三條,444+109,64,894049,894112,9327584.77,56.5127
2999,三條,444+J2,64,894113,894176,9328252.48,56.5316
3000,三條,444+J3,64,894177,894240,9328920.19,56.5504
3001,三條,444+J5,64,894241,894304,9329587.9,56.5693
3002,三條,444+J6,64,894305,894368,9330255.61,56.5881
3003,三條,444+J7,64,894369,894432,9330923.32,56.607
3004,三條,444+J8,64,894433,894496,9331591.03,56.6258
3005,三條,444+J9,64,894497,894560,9332258.74,56.6447
3006,三條,444+J10,64,894561,894624,9332926.45,56.6635
3007,三條,444+Q2,64,894625,894688,9333594.16,56.6824
3008,三條,444+Q3,64,894689,894752,9334261.87,56.7012
3009,三條,444+Q5,64,894753,894816,9334929.58,56.7201
3010,三條,444+Q6,64,894817,894880,9335597.29,56.7389
3011,三條,444+Q7,64,894881,894944,9336265.0,56.7578
3012,三條,444+Q8,64,894945,895008,9336932.71,56.7766
3013,三條,444+Q9,64,895009,895072,9337600.42,56.7955
3014,三條,444+Q10,64,895073,895136,9338268.13,56.8143
3015,三條,444+QJ,64,895137,895200,9338935.84,56.8332
3016,三條,444+K2,64,895201,895264,9339603.55,56.852
3017,三條,444+K3,64,895265,895328,9340271.26,56.8709
3018,三條,444+K5,64,895329,895392,9340938.97,56.8897
3019,三條,444+K6,64,895393,895456,9341606.68,56.9086
3020,三條,444+K7,64,895457,895520,9342274.39,56.9274
3021,三條,444+K8,64,895521,895584,9342942.1,56.9463
3022,三條,444+K9,64,895585,895648,9343609.81,56.9651
3023,三條,444+K10,64,895649,895712,9344277.52,56.984
3024,三條,444+KJ,64,895713,895776,9344945.23,57.0028
3025,三條,444+KQ,64,895777,895840,9345612.94,57.0217
3026,三條,444+A2,64,895841,895904,9346280.65,57.0405
3027,三條,444+A3,64,895905,895968,9346948.36,57.0594
3028,三條,444+A5,64,895969,896032,9347616.07,57.0782
3029,三條,444+A6,64,896033,896096,9348283.78,57.0971
3030,三條,444+A7,64,896097,896160,9348951.49,57.1159
3031,三條,444+A8,64,896161,896224,9349619.2,57.1348
3032,三條,444+A9,64,896225,896288,9350286.91,57.1536
3033,三條,444+A10,64,896289,896352,9350954.62,57.1725
3034,三條,444+AJ,64,896353,896416,9351622.33,57.1913
3035,三條,444+AQ,64,896417,896480,9352290.04,57.2102
3036,三條,444+AK,64,896481,896544,9352957.75,57.229
3037,三條,555+32,64,896545,896608,9353625.46,57.2479
3038,三條,555+42,64,896609,896672,9354293.17,57.2667
3039,三條,555+43,64,896673,896736,9354960.88,57.2856
3040,三條,555+62,64,896737,896800,9355628.59,57.3044
3041,三條,555+63,64,896801,896864,9356296.3,57.3233
3042,三條,555+64,64,896865,896928,9356964.01,57.3421
3043,三條,555+72,64,896929,896992,9357631.72,57.361
3044,三條,555+73,64,896993,897056,9358299.43,57.3798
3045,三條,555+74,64,897057,897120,9358967.14,57.3987
3046,三條,555+76,64,897121,897184,9359634.85,57.4175
3047,三條,555+82,64,897185,897248,9360302.56,57.4364
3048,三條,555+83,64,897249,897312,9360970.27,57.4552
3049,三條,555+84,64,897313,897376,9361637.98,57.4741
3050,三條,555+86,64,897377,897440,9362305.69,57.4929
3051,三條,555+87,64,897441,897504,9362973.4,57.5118
3052,三條,555+92,64,897505,897568,9363641.11,57.5306
3053,三條,555+93,64,897569,897632,9364308.82,57.5495
3054,三條,555+94,64,897633,897696,9364976.53,57.5683
3055,三條,555+96,64,897697,897760,9365644.24,57.5872
3056,三條,555+97,64,897761,897824,9366311.95,57.606
3057,三條,555+98,64,897825,897888,9366979.66,57.6249
3058,三條,555+102,64,897889,897952,9367647.37,57.6437
3059,三條,555+103,64,897953,898016,9368315.08,57.6626
3060,三條,555+104,64,898017,898080,9368982.79,57.6814
3061,三條,555+106,64,898081,898144,9369650.5,57.7003
3062,三條,555+107,64,898145,898208,9370318.21,57.7191
3063,三條,555+108,64,898209,898272,9370985.92,57.738
3064,三條,555+109,64,898273,898336,9371653.63,57.7568
3065,三條,555+J2,64,898337,898400,9372321.34,57.7757
3066,三條,555+J3,64,898401,898464,9372989.05,57.7945
3067,三條,555+J4,64,898465,898528,9373656.76,57.8134
3068,三條,555+J6,64,898529,898592,9374324.47,57.8322
3069,三條,555+J7,64,898593,898656,9374992.18,57.8511
3070,三條,555+J8,64,898657,898720,9375659.89,57.8699
3071,三條,555+J9,64,898721,898784,9376327.6,57.8888
3072,三條,555+J10,64,898785,898848,9376995.31,57.9076
3073,三條,555+Q2,64,898849,898912,9377663.02,57.9265
3074,三條,555+Q3,64,898913,898976,9378330.73,57.9453
3075,三條,555+Q4,64,898977,899040,9378998.44,57.9642
3076,三條,555+Q6,64,899041,899104,9379666.15,57.983
3077,三條,555+Q7,64,899105,899168,9380333.85,58.0019
3078,三條,555+Q8,64,899169,899232,9381001.56,58.0207
3079,三條,555+Q9,64,899233,899296,9381669.27,58.0396
3080,三條,555+Q10,64,899297,899360,9382336.98,58.0584
3081,三條,555+QJ,64,899361,899424,9383004.69,58.0773
3082,三條,555+K2,64,899425,899488,9383672.4,58.0961
3083,三條,555+K3,64,899489,899552,9384340.11,58.115
3084,三條,555+K4,64,899553,899616,9385007.82,58.1338
3085,三條,555+K6,64,899617,899680,9385675.53,58.1527
3086,三條,555+K7,64,899681,899744,9386343.24,58.1715
3087,三條,555+K8,64,899745,899808,9387010.95,58.1904
3088,三條,555+K9,64,899809,899872,9387678.66,58.2092
3089,三條,555+K10,64,899873,899936,9388346.37,58.2281
3090,三條,555+KJ,64,899937,900000,9389014.08,58.2469
3091,三條,555+KQ,64,900001,900064,9389681.79,58.2658
3092,三條,555+A2,64,900065,900128,9390349.5,58.2846
3093,三條,555+A3,64,900129,900192,9391017.21,58.3035
3094,三條,555+A4,64,900193,900256,9391684.92,58.3223
3095,三條,555+A6,64,900257,900320,9392352.63,58.3412
3096,三條,555+A7,64,900321,900384,9393020.34,58.36
3097,三條,555+A8,64,900385,900448,9393688.05,58.3789
3098,三條,555+A9,64,900449,900512,9394355.76,58.3977
3099,三條,555+A10,64,900513,900576,9395023.47,58.4166
3100,三條,555+AJ,64,900577,900640,9395691.18,58.4354
3101,三條,555+AQ,64,900641,900704,9396358.89,58.4543
3102,三條,555+AK,64,900705,900768,9397026.6,58.4731
3103,三條,666+32,64,900769,900832,9397694.31,58.492
3104,三條,666+42,64,900833,900896,9398362.02,58.5108
3105,三條,666+43,64,900897,900960,9399029.73,58.5297
3106,三條,666+52,64,900961,901024,9399697.44,58.5485
3107,三條,666+53,64,901025,901088,9400365.15,58.5674
3108,三條,666+54,64,901089,901152,9401032.86,58.5862
3109,三條,666+72,64,901153,901216,9401700.57,58.6051
3110,三條,666+73,64,901217,901280,9402368.28,58.6239
3111,三條,666+74,64,901281,901344,9403035.99,58.6428
3112,三條,666+75,64,901345,901408,9403703.7,58.6616
3113,三條,666+82,64,901409,901472,9404371.41,58.6805
3114,三條,666+83,64,901473,901536,9405039.12,58.6993
3115,三條,666+84,64,901537,901600,9405706.83,58.7182
3116,三條,666+85,64,901601,901664,9406374.54,58.737
3117,三條,666+87,64,901665,901728,9407042.25,58.7559
3118,三條,666+92,64,901729,901792,9407709.96,58.7747
3119,三條,666+93,64,901793,901856,9408377.67,58.7936
3120,三條,666+94,64,901857,901920,9409045.38,58.8124
3121,三條,666+95,64,901921,901984,9409713.09,58.8313
3122,三條,666+97,64,901985,902048,9410380.8,58.8501
3123,三條,666+98,64,902049,902112,9411048.51,58.869
3124,三條,666+102,64,902113,902176,9411716.22,58.8878
3125,三條,666+103,64,902177,902240,9412383.93,58.9067
3126,三條,666+104,64,902241,902304,9413051.64,58.9255
3127,三條,666+105,64,902305,902368,9413719.35,58.9444
3128,三條,666+107,64,902369,902432,9414387.06,58.9632
3129,三條,666+108,64,902433,902496,9415054.77,58.9821
3130,三條,666+109,64,902497,902560,9415722.48,59.0009
3131,三條,666+J2,64,902561,902624,9416390.19,59.0198
3132,三條,666+J3,64,902625,902688,9417057.9,59.0386
3133,三條,666+J4,64,902689,902752,9417725.61,59.0575
3134,三條,666+J5,64,902753,902816,9418393.32,59.0763
3135,三條,666+J7,64,902817,902880,9419061.03,59.0952
3136,三條,666+J8,64,902881,902944,9419728.74,59.114
3137,三條,666+J9,64,902945,903008,9420396.45,59.1329
3138,三條,666+J10,64,903009,903072,9421064.16,59.1517
3139,三條,666+Q2,64,903073,903136,9421731.87,59.1706
3140,三條,666+Q3,64,903137,903200,9422399.58,59.1894
3141,三條,666+Q4,64,903201,903264,9423067.29,59.2083
3142,三條,666+Q5,64,903265,903328,9423735.0,59.2271
3143,三條,666+Q7,64,903329,903392,9424402.71,59.246
3144,三條,666+Q8,64,903393,903456,9425070.42,59.2648
3145,三條,666+Q9,64,903457,903520,9425738.13,59.2837
3146,三條,666+Q10,64,903521,903584,9426405.84,59.3025
3147,三條,666+QJ,64,903585,903648,9427073.55,59.3214
3148,三條,666+K2,64,903649,903712,9427741.26,59.3402
3149,三條,666+K3,64,903713,903776,9428408.97,59.3591
3150,三條,666+K4,64,903777,903840,9429076.68,59.3779
3151,三條,666+K5,64,903841,903904,9429744.39,59.3968
3152,三條,666+K7,64,903905,903968,9430412.1,59.4156
3153,三條,666+K8,64,903969,904032,9431079.81,59.4345
3154,三條,666+K9,64,904033,904096,9431747.52,59.4533
3155,三條,666+K10,64,904097,904160,9432415.23,59.4722
3156,三條,666+KJ,64,904161,904224,9433082.94,59.491
3157,三條,666+KQ,64,904225,904288,9433750.65,59.5099
3158,三條,666+A2,64,904289,904352,9434418.36,59.5287
3159,三條,666+A3,64,904353,904416,9435086.07,59.5476
3160,三條,666+A4,64,904417,904480,9435753.78,59.5664
3161,三條,666+A5,64,904481,904544,9436421.49,59.5853
3162,三條,666+A7,64,904545,904608,9437089.2,59.6041
3163,三條,666+A8,64,904609,904672,9437756.91,59.623
3164,三條,666+A9,64,904673,904736,9438424.62,59.6418
3165,三條,666+A10,64,904737,904800,9439092.33,59.6607
3166,三條,666+AJ,64,904801,904864,9439760.04,59.6795
3167,三條,666+AQ,64,904865,904928,9440427.75,59.6984
3168,三條,666+AK,64,904929,904992,9441095.46,59.7172
3169,三條,777+32,64,904993,905056,9441763.17,59.7361
3170,三條,777+42,64,905057,905120,9442430.88,59.7549
3171,三條,777+43,64,905121,905184,9443098.59,59.7738
3172,三條,777+52,64,905185,905248,9443766.3,59.7926
3173,三條,777+53,64,905249,905312,9444434.01,59.8115
3174,三條,777+54,64,905313,905376,9445101.72,59.8303
3175,三條,777+62,64,905377,905440,9445769.43,59.8492
3176,三條,777+63,64,905441,905504,9446437.14,59.868
3177,三條,777+64,64,905505,905568,9447104.85,59.8869
3178,三條,777+65,64,905569,905632,9447772.56,59.9057
3179,三條,777+82,64,905633,905696,9448440.27,59.9246
3180,三條,777+83,64,905697,905760,9449107.98,59.9434
3181,三條,777+84,64,905761,905824,9449775.69,59.9623
3182,三條,777+85,64,905825,905888,9450443.4,59.9811
3183,三條,777+86,64,905889,905952,9451111.11,60.0
3184,三條,777+92,64,905953,906016,9451778.82,60.0189
3185,三條,777+93,64,906017,906080,9452446.53,60.0377
3186,三條,777+94,64,906081,906144,9453114.24,60.0566
3187,三條,777+95,64,906145,906208,9453781.95,60.0754
3188,三條,777+96,64,906209,906272,9454449.66,60.0943
3189,三條,777+98,64,906273,906336,9455117.37,60.1131
3190,三條,777+102,64,906337,906400,9455785.08,60.132
3191,三條,777+103,64,906401,906464,9456452.79,60.1508
3192,三條,777+104,64,906465,906528,9457120.5,60.1697
3193,三條,777+105,64,906529,906592,9457788.21,60.1885
3194,三條,777+106,64,906593,906656,9458455.92,60.2074
3195,三條,777+108,64,906657,906720,9459123.63,60.2262
3196,三條,777+109,64,906721,906784,9459791.34,60.2451
3197,三條,777+J2,64,906785,906848,9460459.05,60.2639
3198,三條,777+J3,64,906849,906912,9461126.76,60.2828
3199,三條,777+J4,64,906913,906976,9461794.47,60.3016
3200,三條,777+J5,64,906977,907040,9462462.18,60.3205
3201,三條,777+J6,64,907041,907104,9463129.89,60.3393
3202,三條,777+J8,64,907105,907168,9463797.6,60.3582
3203,三條,777+J9,64,907169,907232,9464465.31,60.377
3204,三條,777+J10,64,907233,907296,9465133.02,60.3959
3205,三條,777+Q2,64,907297,907360,9465800.73,60.4147
3206,三條,777+Q3,64,907361,907424,9466468.44,60.4336
3207,三條,777+Q4,64,907425,907488,9467136.15,60.4524
3208,三條,777+Q5,64,907489,907552,9467803.86,60.4713
3209,三條,777+Q6,64,907553,907616,9468471.57,60.4901
3210,三條,777+Q8,64,907617,907680,9469139.28,60.509
3211,三條,777+Q9,64,907681,907744,9469806.99,60.5278
3212,三條,777+Q10,64,907745,907808,9470474.7,60.5467
3213,三條,777+QJ,64,907809,907872,9471142.41,60.5655
3214,三條,777+K2,64,907873,907936,9471810.12,60.5844
3215,三條,777+K3,64,907937,908000,9472477.83,60.6032
3216,三條,777+K4,64,908001,908064,9473145.54,60.6221
3217,三條,777+K5,64,908065,908128,9473813.25,60.6409
3218,三條,777+K6,64,908129,908192,9474480.96,60.6598
3219,三條,777+K8,64,908193,908256,9475148.67,60.6786
3220,三條,777+K9,64,908257,908320,9475816.38,60.6975
3221,三條,777+K10,64,908321,908384,9476484.09,60.7163
3222,三條,777+KJ,64,908385,908448,9477151.8,60.7352
3223,三條,777+KQ,64,908449,908512,9477819.51,60.754
3224,三條,777+A2,64,908513,908576,9478487.22,60.7729
3225,三條,777+A3,64,908577,908640,9479154.93,60.7917
3226,三條,777+A4,64,908641,908704,9479822.64,60.8106
3227,三條,777+A5,64,908705,908768,9480490.35,60.8294
3228,三條,777+A6,64,908769,908832,9481158.06,60.8483
3229,三條,777+A8,64,908833,908896,9481825.77,60.8671
3230,三條,777+A9,64,908897,908960,9482493.48,60.886
3231,三條,777+A10,64,908961,909024,9483161.19,60.9048
3232,三條,777+AJ,64,909025,909088,9483828.9,60.9237
3233,三條,777+AQ,64,909089,909152,9484496.61,60.9425
3234,三條,777+AK,64,909153,909216,9485164.32,60.9614
3235,三條,888+32,64,909217,909280,9485832.03,60.9802
3236,三條,888+42,64,909281,909344,9486499.74,60.9991
3237,三條,888+43,64,909345,909408,9487167.45,61.0179
3238,三條,888+52,64,909409,909472,9487835.16,61.0368
3239,三條,888+53,64,909473,909536,9488502.87,61.0556
3240,三條,888+54,64,909537,909600,9489170.58,61.0745
3241,三條,888+62,64,909601,909664,9489838.29,61.0933
3242,三條,888+63,64,909665,909728,9490506.0,61.1122
3243,三條,888+64,64,909729,909792,9491173.71,61.131
3244,三條,888+65,64,909793,909856,9491841.42,61.1499
3245,三條,888+72,64,909857,909920,9492509.13,61.1687
3246,三條,888+73,64,909921,909984,9493176.84,61.1876
3247,三條,888+74,64,909985,910048,9493844.55,61.2064
3248,三條,888+75,64,910049,910112,9494512.26,61.2253
3249,三條,888+76,64,910113,910176,9495179.97,61.2441
3250,三條,888+92,64,910177,910240,9495847.68,61.263
3251,三條,888+93,64,910241,910304,9496515.39,61.2818
3252,三條,888+94,64,910305,910368,9497183.1,61.3007
3253,三條,888+95,64,910369,910432,9497850.81,61.3195
3254,三條,888+96,64,910433,910496,9498518.52,61.3384
3255,三條,888+97,64,910497,910560,9499186.23,61.3572
3256,三條,888+102,64,910561,910624,9499853.94,61.3761
3257,三條,888+103,64,910625,910688,9500521.65,61.3949
3258,三條,888+104,64,910689,910752,9501189.36,61.4138
3259,三條,888+105,64,910753,910816,9501857.07,61.4326
3260,三條,888+106,64,910817,910880,9502524.78,61.4515
3261,三條,888+107,64,910881,910944,9503192.49,61.4703
3262,三條,888+109,64,910945,911008,9503860.2,61.4892
3263,三條,888+J2,64,911009,911072,9504527.91,61.508
3264,三條,888+J3,64,911073,911136,9505195.62,61.5269
3265,三條,888+J4,64,911137,911200,9505863.33,61.5457
3266,三條,888+J5,64,911201,911264,9506531.04,61.5646
3267,三條,888+J6,64,911265,911328,9507198.75,61.5834
3268,三條,888+J7,64,911329,911392,9507866.46,61.6023
3269,三條,888+J9,64,911393,911456,9508534.17,61.6211
3270,三條,888+J10,64,911457,911520,9509201.88,61.64
3271,三條,888+Q2,64,911521,911584,9509869.59,61.6588
3272,三條,888+Q3,64,911585,911648,9510537.3,61.6777
3273,三條,888+Q4,64,911649,911712,9511205.01,61.6965
3274,三條,888+Q5,64,911713,911776,9511872.72,61.7154
3275,三條,888+Q6,64,911777,911840,9512540.43,61.7342
3276,三條,888+Q7,64,911841,911904,9513208.14,61.7531
3277,三條,888+Q9,64,911905,911968,9513875.85,61.7719
3278,三條,888+Q10,64,911969,912032,9514543.56,61.7908
3279,三條,888+QJ,64,912033,912096,9515211.27,61.8096
3280,三條,888+K2,64,912097,912160,9515878.98,61.8285
3281,三條,888+K3,64,912161,912224,9516546.69,61.8473
